sample_id,speaker_count,mapping_status,child_speaker_ids,counselor_speaker_ids,mixed_speaker_ids,child_coverage,counselor_coverage,speaker_mapping_json
1726,2,MIXED_SPEAKER_COLLAPSE,,,"0,1",0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 69.8801, ""counselor_sec"": 145.3599, ""purity"": 0.6753, ""word_count"": 558}, {""speaker"": 1, ""role"": ""MIXED"", ""child_sec"": 1.32, ""counselor_sec"": 0.5, ""purity"": 0.7253, ""word_count"": 5}]"
3268,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 168.012, ""counselor_sec"": 202.0518, ""purity"": 0.546, ""word_count"": 942}]"
1690,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 99.8529, ""counselor_sec"": 143.542, ""purity"": 0.5897, ""word_count"": 697}]"
0585,2,ROLE_MAPPING_OK,1,0,,0.9942,0.9969,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.406, ""counselor_sec"": 76.6395, ""purity"": 0.9947, ""word_count"": 201}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 69.838, ""counselor_sec"": 0.24, ""purity"": 0.9966, ""word_count"": 183}]"
3756,3,ROLE_MAPPING_OK,1,0,2,0.967,0.9649,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.253, ""counselor_sec"": 138.9321, ""purity"": 0.9982, ""word_count"": 409}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 96.7569, ""counselor_sec"": 0.5, ""purity"": 0.9949, ""word_count"": 276}, {""speaker"": 2, ""role"": ""MIXED"", ""child_sec"": 3.045, ""counselor_sec"": 4.56, ""purity"": 0.5996, ""word_count"": 20}]"
1507,2,ROLE_MAPPING_OK,1,0,,0.9797,0.952,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 5.4719, ""counselor_sec"": 201.4257, ""purity"": 0.9736, ""word_count"": 518}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 263.448, ""counselor_sec"": 10.155, ""purity"": 0.9629, ""word_count"": 686}]"
1178,2,ROLE_MAPPING_OK,1,0,,0.9834,0.9893,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 1.0, ""counselor_sec"": 138.8399, ""purity"": 0.9928, ""word_count"": 349}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 59.315, ""counselor_sec"": 1.5, ""purity"": 0.9753, ""word_count"": 141}]"
3568,2,ROLE_MAPPING_OK,1,0,,0.9902,0.8881,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.97, ""counselor_sec"": 118.5401, ""purity"": 0.9919, ""word_count"": 349}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 98.3, ""counselor_sec"": 14.94, ""purity"": 0.8681, ""word_count"": 311}]"
3024,2,MIXED_SPEAKER_COLLAPSE,1,,0,0.4199,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 55.42, ""counselor_sec"": 145.737, ""purity"": 0.7245, ""word_count"": 548}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 40.116, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 109}]"
2115,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 83.257, ""counselor_sec"": 159.378, ""purity"": 0.6569, ""word_count"": 661}]"
1304,2,ROLE_MAPPING_OK,1,0,,0.9779,0.9853,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 1.9, ""counselor_sec"": 158.068, ""purity"": 0.9881, ""word_count"": 404}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 83.915, ""counselor_sec"": 2.36, ""purity"": 0.9726, ""word_count"": 220}]"
3905,3,ROLE_MAPPING_OK,1,0,2,0.8535,0.8899,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.734, ""counselor_sec"": 115.9279, ""purity"": 0.9937, ""word_count"": 327}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 95.1399, ""counselor_sec"": 1.36, ""purity"": 0.9859, ""word_count"": 259}, {""speaker"": 2, ""role"": ""MIXED"", ""child_sec"": 15.6, ""counselor_sec"": 12.983, ""purity"": 0.5458, ""word_count"": 80}]"
1936,2,ROLE_MAPPING_OK,1,0,,0.9957,0.979,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.48, ""counselor_sec"": 171.4391, ""purity"": 0.9972, ""word_count"": 424}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 111.8199, ""counselor_sec"": 3.6801, ""purity"": 0.9681, ""word_count"": 281}]"
1005,2,ROLE_MAPPING_OK,1,0,,0.9948,0.9989,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.904, ""counselor_sec"": 144.8141, ""purity"": 0.9938, ""word_count"": 371}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 173.69, ""counselor_sec"": 0.16, ""purity"": 0.9991, ""word_count"": 450}]"
3196,2,ROLE_MAPPING_OK,1,0,,0.9782,0.8923,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 3.12, ""counselor_sec"": 153.702, ""purity"": 0.9801, ""word_count"": 409}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 139.8661, ""counselor_sec"": 18.552, ""purity"": 0.8829, ""word_count"": 401}]"
2299,2,ROLE_MAPPING_OK,1,0,,0.9741,0.9983,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 3.94, ""counselor_sec"": 129.8911, ""purity"": 0.9706, ""word_count"": 353}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 148.28, ""counselor_sec"": 0.219, ""purity"": 0.9985, ""word_count"": 387}]"
1383,3,ROLE_MAPPING_OK,1,"0,2",,0.9792,0.9771,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 2.283, ""counselor_sec"": 158.523, ""purity"": 0.9858, ""word_count"": 424}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 107.4829, ""counselor_sec"": 3.72, ""purity"": 0.9665, ""word_count"": 289}, {""speaker"": 2, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 0.316, ""purity"": 1.0, ""word_count"": 2}]"
1656,2,MIXED_SPEAKER_COLLAPSE,1,,0,0.5446,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 56.4011, ""counselor_sec"": 130.776, ""purity"": 0.6987, ""word_count"": 507}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 67.445, ""counselor_sec"": 9.067, ""purity"": 0.8815, ""word_count"": 205}]"
2270,3,ROLE_MAPPING_OK,"1,2",0,,1.0,0.991,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 168.935, ""purity"": 1.0, ""word_count"": 440}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 84.5933, ""counselor_sec"": 1.54, ""purity"": 0.9821, ""word_count"": 216}, {""speaker"": 2, ""role"": ""CHILD"", ""child_sec"": 1.0, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 4}]"
0151,3,ROLE_MAPPING_OK,1,"0,2",,1.0,1.0,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 2.3999, ""purity"": 1.0, ""word_count"": 306}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 3.63, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 330}, {""speaker"": 2, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 0.5, ""purity"": 1.0, ""word_count"": 19}]"
1451,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 102.7761, ""counselor_sec"": 146.305, ""purity"": 0.5874, ""word_count"": 656}]"
0545,3,ROLE_MAPPING_OK,1,"0,2",,1.0,1.0,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 102.702, ""purity"": 1.0, ""word_count"": 276}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 69.565, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 164}, {""speaker"": 2, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 0.14, ""purity"": 1.0, ""word_count"": 1}]"
3660,2,ROLE_MAPPING_OK,1,0,,0.9558,0.9907,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 3.5481, ""counselor_sec"": 135.52, ""purity"": 0.9745, ""word_count"": 382}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 76.733, ""counselor_sec"": 1.272, ""purity"": 0.9837, ""word_count"": 199}]"
0615,2,ROLE_MAPPING_OK,1,0,,0.9885,0.9181,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.82, ""counselor_sec"": 106.3651, ""purity"": 0.9923, ""word_count"": 294}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 70.7241, ""counselor_sec"": 9.485, ""purity"": 0.8817, ""word_count"": 214}]"
0588,3,ROLE_MAPPING_OK,1,0,2,0.9948,0.9874,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 105.2799, ""purity"": 1.0, ""word_count"": 283}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 94.9299, ""counselor_sec"": 0.403, ""purity"": 0.9958, ""word_count"": 227}, {""speaker"": 2, ""role"": ""MIXED"", ""child_sec"": 0.5, ""counselor_sec"": 0.9426, ""purity"": 0.6534, ""word_count"": 4}]"
3340,3,AMBIGUOUS,1,"0,2",,0.7333,0.9893,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 29.296, ""counselor_sec"": 163.984, ""purity"": 0.8484, ""word_count"": 510}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 80.5611, ""counselor_sec"": 1.782, ""purity"": 0.9784, ""word_count"": 207}, {""speaker"": 2, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 0.64, ""purity"": 1.0, ""word_count"": 2}]"
3262,2,ROLE_MAPPING_OK,1,0,,0.9534,0.999,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 3.983, ""counselor_sec"": 148.048, ""purity"": 0.9738, ""word_count"": 438}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 81.514, ""counselor_sec"": 0.151, ""purity"": 0.9982, ""word_count"": 217}]"
2109,2,ROLE_MAPPING_OK,1,0,,0.9594,0.9857,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 10.789, ""counselor_sec"": 203.4572, ""purity"": 0.9496, ""word_count"": 519}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 254.9248, ""counselor_sec"": 2.96, ""purity"": 0.9885, ""word_count"": 620}]"
3140,2,MIXED_SPEAKER_COLLAPSE,1,,0,0.0099,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 89.932, ""counselor_sec"": 141.803, ""purity"": 0.6119, ""word_count"": 601}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 0.9, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 2}]"
3549,2,ROLE_MAPPING_OK,1,0,,0.9797,0.9748,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 1.48, ""counselor_sec"": 125.5026, ""purity"": 0.9883, ""word_count"": 349}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 71.26, ""counselor_sec"": 3.24, ""purity"": 0.9565, ""word_count"": 198}]"
2558,2,ROLE_MAPPING_OK,1,0,,0.9551,0.9314,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 3.626, ""counselor_sec"": 115.902, ""purity"": 0.9697, ""word_count"": 321}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 77.1798, ""counselor_sec"": 8.54, ""purity"": 0.9004, ""word_count"": 225}]"
2029,2,MIXED_SPEAKER_COLLAPSE,,0,1,0.0,0.7908,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 13.09, ""counselor_sec"": 103.771, ""purity"": 0.888, ""word_count"": 311}, {""speaker"": 1, ""role"": ""MIXED"", ""child_sec"": 91.373, ""counselor_sec"": 27.4601, ""purity"": 0.7689, ""word_count"": 307}]"
2434,3,ROLE_MAPPING_OK,1,0,2,0.997,0.9899,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 188.9549, ""purity"": 1.0, ""word_count"": 468}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 139.2681, ""counselor_sec"": 0.5, ""purity"": 0.9964, ""word_count"": 355}, {""speaker"": 2, ""role"": ""MIXED"", ""child_sec"": 0.415, ""counselor_sec"": 1.429, ""purity"": 0.775, ""word_count"": 8}]"
1443,2,ROLE_MAPPING_OK,1,0,,0.8945,0.9858,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 15.277, ""counselor_sec"": 184.3602, ""purity"": 0.9235, ""word_count"": 512}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 129.535, ""counselor_sec"": 2.661, ""purity"": 0.9799, ""word_count"": 341}]"
2106,2,ROLE_MAPPING_OK,1,0,,0.9239,0.9879,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 10.448, ""counselor_sec"": 140.1891, ""purity"": 0.9306, ""word_count"": 377}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 126.8629, ""counselor_sec"": 1.72, ""purity"": 0.9866, ""word_count"": 338}]"
0767,2,MIXED_SPEAKER_COLLAPSE,,0,1,0.0,0.7603,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 4.472, ""counselor_sec"": 142.6349, ""purity"": 0.9696, ""word_count"": 382}, {""speaker"": 1, ""role"": ""MIXED"", ""child_sec"": 124.7704, ""counselor_sec"": 44.9599, ""purity"": 0.7351, ""word_count"": 393}]"
1951,2,MIXED_SPEAKER_COLLAPSE,1,,0,0.5793,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 56.2859, ""counselor_sec"": 157.6029, ""purity"": 0.7368, ""word_count"": 565}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 77.5, ""counselor_sec"": 3.26, ""purity"": 0.9596, ""word_count"": 208}]"
3455,2,ROLE_MAPPING_OK,1,0,,0.9997,0.9883,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 0.024, ""counselor_sec"": 166.149, ""purity"": 0.9999, ""word_count"": 439}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 84.1762, ""counselor_sec"": 1.96, ""purity"": 0.9772, ""word_count"": 218}]"
3370,2,ROLE_MAPPING_OK,1,0,,0.9721,0.9982,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 1.888, ""counselor_sec"": 121.68, ""purity"": 0.9847, ""word_count"": 346}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 65.88, ""counselor_sec"": 0.216, ""purity"": 0.9967, ""word_count"": 179}]"
1650,2,ROLE_MAPPING_OK,1,0,,0.936,0.9854,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 9.794, ""counselor_sec"": 195.8004, ""purity"": 0.9524, ""word_count"": 522}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 143.1341, ""counselor_sec"": 2.896, ""purity"": 0.9802, ""word_count"": 364}]"
3385,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 100.4991, ""counselor_sec"": 207.775, ""purity"": 0.674, ""word_count"": 754}]"
0657,2,ROLE_MAPPING_OK,1,0,,0.9877,1.0,"[{""speaker"": 0, ""role"": ""COUNSELOR"", ""child_sec"": 1.429, ""counselor_sec"": 165.5598, ""purity"": 0.9914, ""word_count"": 401}, {""speaker"": 1, ""role"": ""CHILD"", ""child_sec"": 114.609, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 276}]"
5074,1,SINGLE_SPEAKER_COLLAPSE,,,0,0.0,0.0,"[{""speaker"": 0, ""role"": ""MIXED"", ""child_sec"": 76.54, ""counselor_sec"": 125.043, ""purity"": 0.6203, ""word_count"": 547}]"
