sample_id,speaker_count,mapping_status,child_speaker_ids,counselor_speaker_ids,mixed_speaker_ids,child_coverage,counselor_coverage,speaker_mapping_json
1690,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.987,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 1.004, ""counselor_sec"": 98.441, ""purity"": 0.9899, ""word_count"": 421}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 76.043, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 272}]"
0585,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 57.873, ""purity"": 1.0, ""word_count"": 201}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 65.441, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 178}]"
3756,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 106.263, ""purity"": 1.0, ""word_count"": 426}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 71.002, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 285}]"
1507,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 185.649, ""purity"": 1.0, ""word_count"": 528}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 239.251, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 681}]"
1178,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9966,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 119.512, ""purity"": 1.0, ""word_count"": 356}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 71.062, ""counselor_sec"": 0.408, ""purity"": 0.9943, ""word_count"": 138}]"
3568,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 82.444, ""purity"": 1.0, ""word_count"": 391}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 72.171, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 276}]"
3024,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 108.079, ""purity"": 1.0, ""word_count"": 401}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 69.718, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 251}]"
2115,2,MIXED_SPEAKER_COLLAPSE,speaker_1,,speaker_0,0.6169,0.0,"[{""speaker"": ""speaker_0"", ""role"": ""MIXED"", ""child_sec"": 31.518, ""counselor_sec"": 118.616, ""purity"": 0.7901, ""word_count"": 521}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 50.751, ""counselor_sec"": 2.255, ""purity"": 0.9575, ""word_count"": 139}]"
1304,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 125.812, ""purity"": 1.0, ""word_count"": 413}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 73.507, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 220}]"
3905,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 95.063, ""purity"": 1.0, ""word_count"": 363}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 79.407, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 298}]"
1936,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9974,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 149.645, ""purity"": 1.0, ""word_count"": 434}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 93.74, ""counselor_sec"": 0.391, ""purity"": 0.9958, ""word_count"": 273}]"
1005,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 136.599, ""purity"": 1.0, ""word_count"": 377}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 151.228, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 448}]"
3196,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9999,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 129.129, ""purity"": 1.0, ""word_count"": 454}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 118.846, ""counselor_sec"": 0.017, ""purity"": 0.9999, ""word_count"": 358}]"
2299,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 107.405, ""purity"": 1.0, ""word_count"": 350}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 121.028, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 397}]"
1383,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 129.27, ""purity"": 1.0, ""word_count"": 436}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 85.609, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 287}]"
1656,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 102.519, ""purity"": 1.0, ""word_count"": 387}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 92.349, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 318}]"
2270,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9956,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 144.277, ""purity"": 1.0, ""word_count"": 434}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 88.505, ""counselor_sec"": 0.642, ""purity"": 0.9928, ""word_count"": 215}]"
0151,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 7.344, ""purity"": 1.0, ""word_count"": 314}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 6.585, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 330}]"
1451,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 135.848, ""purity"": 1.0, ""word_count"": 397}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 104.703, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 261}]"
0545,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 82.849, ""purity"": 1.0, ""word_count"": 276}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 79.256, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 167}]"
3660,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 100.45, ""purity"": 1.0, ""word_count"": 390}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 62.187, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 203}]"
0615,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 90.946, ""purity"": 1.0, ""word_count"": 322}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 62.191, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 188}]"
0588,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9871,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 86.587, ""purity"": 1.0, ""word_count"": 278}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 136.349, ""counselor_sec"": 1.13, ""purity"": 0.9918, ""word_count"": 230}]"
3340,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 134.096, ""purity"": 1.0, ""word_count"": 434}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 90.607, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 278}]"
3262,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 115.539, ""purity"": 1.0, ""word_count"": 433}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 67.239, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 222}]"
2109,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 185.8, ""purity"": 1.0, ""word_count"": 504}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 239.738, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 641}]"
3140,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9891,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 105.575, ""purity"": 1.0, ""word_count"": 382}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 88.32, ""counselor_sec"": 1.168, ""purity"": 0.9869, ""word_count"": 220}]"
3549,1,SINGLE_SPEAKER_COLLAPSE,,,speaker_0,0.0,0.0,"[{""speaker"": ""speaker_0"", ""role"": ""MIXED"", ""child_sec"": 56.016, ""counselor_sec"": 94.801, ""purity"": 0.6286, ""word_count"": 550}]"
2558,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.9998,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.01, ""counselor_sec"": 92.838, ""purity"": 0.9999, ""word_count"": 338}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 65.926, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 209}]"
2029,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 92.486, ""purity"": 1.0, ""word_count"": 350}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 85.176, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 269}]"
2434,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.9915,0.9987,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 1.31, ""counselor_sec"": 186.007, ""purity"": 0.993, ""word_count"": 466}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 153.092, ""counselor_sec"": 0.236, ""purity"": 0.9985, ""word_count"": 380}]"
1443,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 158.996, ""purity"": 1.0, ""word_count"": 480}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 120.243, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 371}]"
2106,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.9884,0.9979,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 1.46, ""counselor_sec"": 124.84, ""purity"": 0.9884, ""word_count"": 361}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 124.7, ""counselor_sec"": 0.266, ""purity"": 0.9979, ""word_count"": 350}]"
0767,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.9925,0.9947,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.856, ""counselor_sec"": 139.832, ""purity"": 0.9939, ""word_count"": 468}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 112.936, ""counselor_sec"": 0.752, ""purity"": 0.9934, ""word_count"": 301}]"
1951,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 121.307, ""purity"": 1.0, ""word_count"": 438}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 105.411, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 330}]"
3455,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 132.125, ""purity"": 1.0, ""word_count"": 444}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 68.797, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 212}]"
3370,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 88.12, ""purity"": 1.0, ""word_count"": 344}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 51.787, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 194}]"
1650,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 172.279, ""purity"": 1.0, ""word_count"": 493}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 139.525, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 394}]"
3385,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,0.9989,0.9904,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.1, ""counselor_sec"": 189.753, ""purity"": 0.9995, ""word_count"": 502}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 87.493, ""counselor_sec"": 1.838, ""purity"": 0.9794, ""word_count"": 245}]"
0657,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,1.0,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 167.634, ""purity"": 1.0, ""word_count"": 405}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 129.079, ""counselor_sec"": 0.0, ""purity"": 1.0, ""word_count"": 264}]"
5074,2,ROLE_MAPPING_OK,speaker_1,speaker_0,,1.0,0.9909,"[{""speaker"": ""speaker_0"", ""role"": ""COUNSELOR"", ""child_sec"": 0.0, ""counselor_sec"": 90.682, ""purity"": 1.0, ""word_count"": 352}, {""speaker"": ""speaker_1"", ""role"": ""CHILD"", ""child_sec"": 60.775, ""counselor_sec"": 0.837, ""purity"": 0.9864, ""word_count"": 199}]"
